decision_time_ist,difficulty_used,diff_ratio,state_final,power_w_avg,temp_c_avg,hashrate_hs_avg,kWh_5min,cost_5min,hashes_5min,hash_per_kWh,hash_per_J,tariff_inr_per_kwh,state_change
2025-10-17 05:50:00,701415566596,1.1974945324334874,HALF,115.42124541194116,63.6084453513729,6807.47904297981,0.009618437117661763,0.06732905982363234,2042243.712893943,212325941.09742555,58.97942808261821,,False
2025-10-17 05:55:00,700250363811,1.194240173546929,HALF,103.04001960295163,61.72929095519614,6777.048180433607,0.00858666830024597,0.06010667810172178,2033114.4541300822,236775706.59994432,65.77102961109564,,False
2025-10-17 06:00:00,697760597518,1.188749503508459,HALF,112.6321306745503,62.449865747039404,6883.773235839707,0.009386010889545859,0.06570207622682102,2065131.970751912,220022328.44754705,61.11731345765195,,False
2025-10-17 06:05:00,695583574585,1.183816208828073,HALF,109.985534983894,64.51677111002937,6667.282080399294,0.009165461248657832,0.06415822874060483,2000184.6241197882,218230656.35815004,60.61962676615279,,False
2025-10-17 06:10:00,692455258842,1.1772910506300864,HALF,109.63456291125948,62.22447231938982,6831.367486183302,0.00913621357593829,0.06395349503156804,2049410.2458549908,224317243.55179778,62.310345431054934,,False
2025-10-17 06:15:00,692216987167,1.1756843105289199,HALF,108.98103523179533,64.54224788083204,6781.69673266841,0.009081752935982944,0.06357227055188061,2034509.0198005228,224021621.6122292,62.228228225619226,,False
2025-10-17 06:20:00,692216987167,1.174477241301175,HALF,110.95646676091225,63.677841115563524,6967.587048186085,0.009246372230076022,0.06472460561053216,2090276.1144558254,226064456.68028656,62.79568241119072,,False
2025-10-17 06:25:00,692216987167,1.1732807246775685,HALF,109.62588372696206,64.19880501216971,6842.084529833108,0.00913549031058017,0.0639484321740612,2052625.3589499323,224686939.52558914,62.41303875710809,,False
2025-10-17 06:30:00,692352707250,1.1723245410384582,HALF,104.37549672468371,62.40665540391243,6646.8347924815735,0.00869795806039031,0.060885706422732166,1994050.437744472,229255007.19820574,63.68194644394604,,False
2025-10-17 06:35:00,687754482205,1.1633717520463562,HALF,102.2017538536258,61.20588475902748,6740.253454400073,0.008516812821135483,0.05961768974794838,2022076.0363200218,237421683.29706624,65.9504675825184,,False
2025-10-17 06:40:00,688875948018,1.164091507745304,HALF,110.35158674756502,61.995558982915895,6911.312134170025,0.009195965562297086,0.0643717589360796,2073393.6402510076,225467747.37302178,62.62992982583938,,False
2025-10-17 06:45:00,685331296072,1.1569508344637132,HALF,102.97316520991957,57.69482778446436,6909.076565187354,0.008581097100826633,0.06006767970578643,2072722.9695562064,241545217.96012974,67.09589387781381,,False
2025-10-17 06:50:00,685331296072,1.1558173489251,HALF,99.40552014554876,60.06320571299703,6913.840430174866,0.008283793345462396,0.057986553418236775,2074152.1290524597,250386754.29881597,69.55187619411555,,False
2025-10-17 06:55:00,684144079123,1.1526617551138234,HALF,98.53486245508294,61.21545536328298,6791.817732129885,0.00821123853792358,0.05747866976546506,2037545.3196389657,248141045.98576316,68.92806832937865,,False
2025-10-17 07:00:00,687532145679,1.1571903961554135,HALF,116.23618741445587,61.34514933461269,6750.835858761225,0.009686348951204656,0.06780444265843259,2025250.7576283675,209082985.53259268,58.078607092386854,,False
2025-10-17 07:05:00,687356809190,1.155719517712674,HALF,100.1700571471449,63.73233679718869,6743.809103177156,0.008347504762262075,0.05843253333583452,2023142.730953147,242364968.76282096,67.32360243411694,,False
2025-10-17 07:10:00,684667663743,1.1500604322965216,HALF,105.20072566948818,61.7849441377167,6815.699684830458,0.008766727139124015,0.061367089973868104,2044709.9054491373,233235262.48741534,64.78757291317093,,False
2025-10-17 07:15:00,678755111269,1.1390376052721947,HALF,108.52877741231268,61.73907020279494,6818.083521860992,0.009044064784359391,0.06330845349051574,2045425.0565582975,226162141.17523915,62.82281699312199,,False
2025-10-17 07:20:00,678755111269,1.1379484991442224,HALF,105.4409100112851,64.1651573408795,6840.353599483598,0.008786742500940423,0.06150719750658296,2052106.0798450795,233545717.26956236,64.87381035265622,,False
2025-10-17 07:25:00,676542026383,1.1331693150874496,HALF,105.27986502624704,60.90780159900979,6771.847903713358,0.008773322085520587,0.06141325459864411,2031554.3711140074,231560445.5542407,64.32234598728908,,False
2025-10-17 07:30:00,674983980236,1.1295054749258475,HALF,107.26605016375056,59.552646964847476,6736.016339375655,0.00893883751364588,0.06257186259552117,2020804.9018126964,226070213.12645733,62.79728142401593,,False
